-4.308438135978176486e-01,1.993710101267543999e-01,-4.066674191592463128e-01,1.648786165742400778e-01,6.584781498194097749e-01,-1.326327179378206100e-01,-5.032233288767476997e-01,9.571089015735634309e-01,5.239021249627318078e-01,-5.678315104129316726e-01
-9.010219000567614156e-01,-3.913972607400615922e-01,-8.889322446876515293e-01,7.919983851794472063e-01,4.910125060425063470e-02,9.260830835705459174e-01,3.822279104373145220e-01,4.280531997886574680e-02,-8.473579940525823861e-01,-4.839730622392519610e-01
5.033034772969680049e-02,-8.983648393643941521e-01,2.107630768159627077e-01,-5.878380726609263585e-01,-7.509964003905114094e-01,-3.532402644899012012e-01,7.750278096668072880e-01,2.865488703697042228e-01,8.666598741558682872e-02,-6.658359038148434772e-01
-6.956945491140740234e-01,6.571186261359974745e-01,9.045622845686085434e-01,-9.760876639042811442e-01,4.024724890333457039e-01,-9.905095781929418308e-01,7.495053387105501397e-01,2.349743308636493000e-01,-1.713548283692904461e-01,-5.458663369869579673e-01
3.671506099723631511e-01,7.334927148584672318e-01,-4.241210551072154833e-01,2.166238344150944184e-01,-8.661677187238069342e-01,-1.368027897999719855e-01,-2.533522850066012300e-01,-6.932865647580686019e-01,-5.181039959115854576e-03,8.268456349597603783e-01
6.174216743279155040e-01,-1.737341314615369892e-01,-4.345577005142098326e-02,1.808277459862059344e-02,2.962589722052305641e-01,1.325791126027381361e-02,6.115998421568771271e-01,-6.812787997296972931e-01,9.851957570044004298e-01,-1.354851951042296276e-01
-5.747892680082448136e-01,-7.269431281098795994e-01,1.280182937332692561e-01,-1.416612655966602297e-01,6.359421528580334604e-01,3.604632631027942374e-02,4.301255962141616873e-01,-1.694981249566700210e-01,-8.343644804604671839e-01,6.161146954314670188e-01
2.309977601948230985e-01,5.556947197290355023e-01,1.729762844129672794e-01,-5.708000282379543933e-01,4.973354504053519864e-01,-3.516462981852837566e-01,8.886587895050935826e-01,-7.193896327495024057e-01,-5.309967859979255467e-01,2.865246428751838659e-01
-7.850205934671530272e-01,-4.034316137328499141e-01,9.765707969729110483e-01,-8.087764917411377485e-01,5.901144194038940860e-01,-9.354386903117271057e-01,-1.589890792373927497e-01,6.736088938907427437e-01,-1.479132414823239872e-01,-7.336936084624422483e-01
3.135936189297885424e-01,3.079858300026195317e-01,3.128899861565668794e-01,3.320200191271978629e-01,-3.683391694082147616e-01,3.432178192908986181e-01,-3.677083633327847823e-01,3.562168664292451048e-01,3.897896776792717510e-01,3.236371120200264850e-01
-9.402282450188639285e-01,-9.376643948736559375e-01,-9.471473302760780033e-01,-9.432688624589935511e-01,9.234841417898308480e-01,-9.385878764660875451e-01,9.199909866395888924e-01,-9.260934167260114203e-01,-9.181964756446248099e-01,-9.375684751651264248e-01
-1.327775938751172280e-01,-1.610286033716321896e-01,-7.079400619996956134e-02,2.561252445814329870e-03,1.072534201895985195e-01,-3.541647458572203672e-02,1.356729303768460515e-01,-1.243403698244123640e-01,-7.056372501845156742e-02,-1.273749351319825862e-01
-1.050861146226736847e-01,-2.857535552438131288e-02,3.619109113517592069e-02,-7.457122781069869255e-02,1.280663336768002036e-01,-7.750764635656265389e-02,-8.562118444564020825e-02,2.179821536771230361e-01,-5.018946482339808890e-02,-3.500421403894616312e-01
-1.733361048364275847e-01,1.600626183412469095e-01,-6.259310163995279730e-02,-2.354125322596745812e-02,1.646652129434378886e-01,9.276062222326943163e-03,1.117811442637854646e-01,-4.703670965451291208e-02,5.532936738857904824e-02,6.428319409901323001e-03
9.792402684089563936e-01,-9.866931677408128376e-01,9.973827292216042029e-01,9.969377821004454798e-01,-9.780001952069721227e-01,-9.969486042048073537e-01,-9.900373672549963588e-01,9.748186131907621288e-01,-9.972059359656466615e-01,-9.367118962952958316e-01
9.437245099498203782e-01,9.509617119391573503e-01,-9.490996056712850404e-01,-9.403200725718769970e-01,9.208285782154294052e-01,-9.360523987883724306e-01,9.259911297141298903e-01,-9.086216620517102438e-01,-9.195352221614082611e-01,8.790503510464582337e-01
2.931304181228587824e-01,3.084889638155071112e-01,-3.146331806691539668e-01,-3.311942972212337799e-01,3.465002272856286258e-01,-3.449155734676655483e-01,3.756614969477102828e-01,-3.743508133310509134e-01,-3.922421359545271713e-01,3.477413278373799876e-01
