-6.545236585626803549e-01,-8.221483964094683516e-01,-9.856990253637515353e-01,-9.128610887796694273e-01,6.782071112395278156e-01,9.574367969407512335e-01,7.983968385655559885e-01,4.225409235410614306e-01,-7.356158246469587381e-01,-9.944693295636544139e-01
-7.560415202763164366e-01,-5.692732334137445838e-01,1.685153743637371748e-01,4.082702935458278892e-01,7.348708146770661642e-01,2.886429972541074696e-01,6.021316203028418412e-01,9.063438464142991036e-01,-6.773989655505645580e-01,-1.050273895572765848e-01
-7.560415202763164366e-01,-5.692732334137445838e-01,1.685153743637371748e-01,4.082702935458278892e-01,7.348708146770661642e-01,2.886429972541074696e-01,6.021316203028418412e-01,9.063438464142991036e-01,-6.773989655505645580e-01,-1.050273895572765848e-01
6.545236585626803549e-01,8.221483964094683516e-01,9.856990253637515353e-01,9.128610887796694273e-01,-6.782071112395278156e-01,-9.574367969407512335e-01,-7.983968385655559885e-01,-4.225409235410614306e-01,7.356158246469587381e-01,9.944693295636544139e-01
-1.152257727749948779e-01,-2.842816996772067339e-01,7.819777154079100845e-02,-2.645944321852642875e-02,-1.314343957369288329e-01,-2.273146563970779646e-02,-2.062432204330658103e-01,1.306434347543037056e-01,-3.874673656236132802e-02,1.879678925341457182e-02
-9.933393283709274213e-01,-9.587407966852344865e-01,-9.969378659304973800e-01,9.996498876429512626e-01,-9.913248708759748729e-01,-9.997416068514256571e-01,-9.785007583162099731e-01,9.914294190488791569e-01,-9.992490632498820524e-01,9.998233247498092835e-01
-9.933393283709274213e-01,-9.587407966852344865e-01,-9.969378659304973800e-01,9.996498876429512626e-01,9.913248708759748729e-01,-9.997416068514256571e-01,9.785007583162099731e-01,9.914294190488791569e-01,-9.992490632498820524e-01,-9.998233247498092835e-01
1.152257727749948779e-01,2.842816996772067339e-01,-7.819777154079100845e-02,2.645944321852642875e-02,-1.314343957369288329e-01,2.273146563970779646e-02,-2.062432204330658103e-01,-1.306434347543037056e-01,3.874673656236132802e-02,1.879678925341457182e-02
4.677207701850435301e-02,1.201770353535335780e-03,1.556050129996915943e-01,-1.163433237671359644e-01,4.017086157309247840e-02,9.566692606816526445e-02,2.371255162343083658e-02,1.568065756263185492e-02,-8.496662163521116751e-02,-1.138240910088090113e-01
-9.989055875363671566e-01,9.999992778737478716e-01,-9.878193559195757034e-01,9.932090570543622432e-01,-9.991928251746381440e-01,-9.954134011839845808e-01,-9.997188179160710897e-01,-9.998770509309649057e-01,9.963837981460251791e-01,9.935009191269116302e-01
9.989055875363671566e-01,-9.999992778737478716e-01,-9.878193559195757034e-01,9.932090570543622432e-01,9.991928251746381440e-01,9.954134011839845808e-01,9.997188179160710897e-01,9.998770509309649057e-01,-9.963837981460251791e-01,-9.935009191269116302e-01
4.677207701850435301e-02,1.201770353535335780e-03,-1.556050129996915943e-01,1.163433237671359644e-01,4.017086157309247840e-02,9.566692606816526445e-02,2.371255162343083658e-02,1.568065756263185492e-02,-8.496662163521116751e-02,-1.138240910088090113e-01
1.689968365265919481e-01,-1.715619264663832966e-01,2.311467077215524912e-01,-2.014714458149890752e-01,1.670175031655144748e-01,1.930681753118997090e-01,1.724413879591928100e-01,1.405357448790612862e-01,-1.863864882605966167e-01,-2.109619913332175523e-01
-9.856165934297190789e-01,9.851733377366356237e-01,-9.729189069544733615e-01,9.794943882030248128e-01,-9.859539307880250680e-01,-9.811853442045156415e-01,-9.850197803692607446e-01,-9.900756054015709129e-01,9.824765020059677001e-01,9.774942650536232458e-01
9.856165934297190789e-01,-9.851733377366356237e-01,-9.729189069544733615e-01,9.794943882030248128e-01,9.859539307880250680e-01,9.811853442045156415e-01,9.850197803692607446e-01,9.900756054015709129e-01,-9.824765020059677001e-01,-9.774942650536232458e-01
1.689968365265919481e-01,-1.715619264663832966e-01,-2.311467077215524912e-01,2.014714458149890752e-01,1.670175031655144748e-01,1.930681753118997090e-01,1.724413879591928100e-01,1.405357448790612862e-01,-1.863864882605966167e-01,-2.109619913332175523e-01
